Numéro,Nom_rue_role,Nb_Logements,Logements_HLM_Familles,Logements_HLM_Personnes âgées,Logements_HLM_Autres,Type_projet,Type_programme,Année_Origine,Année_Effective,Arrondissement,Quartier_Référence,Nom_Villes_liées,Nom Projet,AireDiffusion_ID,longitude,latitude,Xnad83,Ynad83
64206,Parc,22,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,36,,C.h. du Chez-soi,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1825,Jeanne-Mance,27,0,0,0,Coop,Autres,1981,,Le Plateau-Mont-Royal,36,,C.h. du Nordet,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1822,Saint-Urbain,22,0,0,0,Coop,Autres,1987,,Le Plateau-Mont-Royal,36,,C.h. Dudley,24661269,-73.5714213886218,45.5125215451097,299219.638128057,5041402.66567433
64713,Messier,46,0,0,0,Coop,AL,2010,,Le Plateau-Mont-Royal,31,,C.h. Funambule,24661810,-73.5721757422959,45.5390460653268,299163.347901844,5044350.4131485
1792,Hutchison,16,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,34,,C.h. la Jurande,24661389,-73.6041866141368,45.5225696399532,296661.044024934,5042522.11705287
1795,Clark,4,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,34,,C.h. la Loge Montréal,24661429,-73.593429057596,45.5225024394952,297501.405074724,5042513.61493791
1796,Waverly,6,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,34,,C.h. la Loge Montréal,24661370,-73.6062546494484,45.5262336409414,296500.029955845,5042929.5125019
1826,Jeanne-Mance,20,0,0,0,Coop,Autres,1981,,Le Plateau-Mont-Royal,36,,C.h. la Petite cité,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1827,Hutchison,24,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,36,,C.h. la Petite Hutchison,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
64196,Hôtel-de-Ville,6,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. la Pleine lune de Mtl,24661424,-73.5866964192781,45.5224226902666,298027.343219559,5042504.1624412
1803,Hôtel-de-Ville,5,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. la Pleine lune de Mtl,24661424,-73.5866964192781,45.5224226902666,298027.343219559,5042504.1624412
1832,Parc,23,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,36,,C.h. la Tour des alentours,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1834,Parc,29,0,0,0,Coop,Autres,1989,,Le Plateau-Mont-Royal,36,,C.h. la Voie lactée,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1793,Labadie,4,0,0,0,Coop,Autres,1981,,Le Plateau-Mont-Royal,34,,C.h. Labadie,24661383,-73.598778691844,45.5202398711628,297083.18711048,5042262.67395804
1819,Hutchison,23,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,36,,C.h. l'Alliance,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1809,Roy,22,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. l'Arche de Noé,24661948,-73.574876144963,45.5173712335539,298950.210402852,5041941.86091821
1794,Laurier,8,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,34,,C.h. Laurier,24661434,-73.5927094951105,45.5253454768724,297557.981442777,5042829.49908855
1776,Resther,9,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,33,,C.h. le 751 Montréal,24661832,-73.5848640863931,45.5271213885628,298171.035511116,5043026.18017948
1778,Laos,36,0,0,0,Coop,Autres,1988,,Le Plateau-Mont-Royal,34,,C.h. le Bonheur Santisouk,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
1775,Marie-Anne,31,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,32,,C.h. le Plateau,24661913,-73.5753302819705,45.5303559892267,298916.084139847,5043384.90167409
1820,Hutchison,24,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,36,,C.h. les Colonnes,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
64207,Parc,16,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,36,,C.h. les Jardins,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1833,Jeanne-Mance,26,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,36,,C.h. les Tourelles,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1823,Parc,21,0,0,0,Coop,Autres,1983,,Le Plateau-Mont-Royal,36,,C.h. l'Escale de Mtl,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1791,Saint-Laurent,6,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,34,,C.h. l'Étoile du Sud,24661429,-73.593429057596,45.5225024394952,297501.405074724,5042513.61493791
1790,Hôtel-de-Ville,6,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,34,,C.h. l'Étoile du Sud,24661424,-73.5866964192781,45.5224226902666,298027.343219559,5042504.1624412
1773,Rivard,18,0,0,0,Coop,Autres,1986,,Le Plateau-Mont-Royal,32,,C.h. l'Ombre de la montagne,24663343,-73.5733427553577,45.52095634538,299070.372202404,5042340.16673721
64188,Jeanne-Mance,6,0,0,0,Coop,Autres,1988,,Le Plateau-Mont-Royal,36,,C.h. Margaret-Morris,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1824,Jeanne-Mance,6,0,0,0,Coop,Autres,1988,,Le Plateau-Mont-Royal,36,,C.h. Margaret-Morris,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
64486,Coloniale,6,0,0,0,Coop,AL,2005,,Le Plateau-Mont-Royal,35,,C.h. Marie-Anne,24661957,-73.5821257213836,45.5194435872478,298384.063985986,5042172.7168737
64193,Coloniale,6,0,0,0,Coop,AL,2005,,Le Plateau-Mont-Royal,35,,C.h. Marie-Anne,24661957,-73.5821257213836,45.5194435872478,298384.063985986,5042172.7168737
64158,De Bullion,8,0,0,0,Coop,AL,2005,,Le Plateau-Mont-Royal,35,,C.h. Marie-Anne,24661957,-73.5821257213836,45.5194435872478,298384.063985986,5042172.7168737
64161,De Bullion,8,0,0,0,Coop,AL,2005,,Le Plateau-Mont-Royal,35,,C.h. Marie-Anne,24661957,-73.5821257213836,45.5194435872478,298384.063985986,5042172.7168737
64159,De Bullion,8,0,0,0,Coop,AL,2005,,Le Plateau-Mont-Royal,35,,C.h. Marie-Anne,24661957,-73.5821257213836,45.5194435872478,298384.063985986,5042172.7168737
1772,Sherbrooke,5,0,0,0,Coop,Autres,1997,,Le Plateau-Mont-Royal,32,,C.h. Marie-Guérin Lajoie,24661847,-73.5684412928417,45.5204226452064,299453.230032263,5042280.51815004
64746,Jeanne-Mance,32,0,0,0,Coop,Autres,1981,,Le Plateau-Mont-Royal,36,,C.h. Milton-Parc,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
1798,Parc,24,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,34,,C.h. Notre-Dame-de-Fatima,24661367,-73.6088325517601,45.5246311732875,296298.418460553,5042751.69849279
64197,Parthenais,3,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,31,,C.h. Parthen Air,24661811,-73.5727842918448,45.5374216677476,299115.658817061,5044169.93483813
1765,Parthenais,3,0,0,0,Coop,Autres,1984,,Le Plateau-Mont-Royal,31,,C.h. Parthen Air,24661811,-73.5727842918448,45.5374216677476,299115.658817061,5044169.93483813
64195,Parthenais,3,0,0,0,Coop,Autres,1988,,Le Plateau-Mont-Royal,31,,C.h. Parthenais,24661808,-73.570069429872,45.5360641802067,299327.553685305,5044018.88703805
1766,Parthenais,3,0,0,0,Coop,Autres,1988,,Le Plateau-Mont-Royal,31,,C.h. Parthenais,24661808,-73.570069429872,45.5360641802067,299327.553685305,5044018.88703805
1774,Saint-André,2,0,0,0,Coop,Autres,1990,,Le Plateau-Mont-Royal,32,,C.h. Partout,24661842,-73.5748276795894,45.5236694711938,298954.649030242,5042641.78579048
1815,Henri-Julien,2,0,0,0,Coop,Autres,1990,,Le Plateau-Mont-Royal,35,,C.h. Partout,24661949,-73.5751925302387,45.5189512848172,298925.656832496,5042117.4763552
1816,Henri-Julien,3,0,0,0,Coop,Autres,1990,,Le Plateau-Mont-Royal,35,,C.h. Partout,24661949,-73.5751925302387,45.5189512848172,298925.656832496,5042117.4763552
1800,Clark,6,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. Pied à terre,24661428,-73.5908568190728,45.5213055181698,297702.195557258,5042380.36946332
1828,Saint-Urbain,18,0,0,0,Coop,Autres,1986,,Le Plateau-Mont-Royal,36,,C.h. Prince-Arthur,24661269,-73.5714213886218,45.5125215451097,299219.638128057,5041402.66567433
1768,Parthenais,18,0,0,0,Coop,Autres,1989,,Le Plateau-Mont-Royal,31,,C.h. Rose et Bleu,24661799,-73.5641381812579,45.5335595612747,299790.563848546,5043740.15874791
1767,Messier,3,0,0,0,Coop,Autres,1989,,Le Plateau-Mont-Royal,31,,C.h. Rose et Bleu,24661799,-73.5641381812579,45.5335595612747,299790.563848546,5043740.15874791
1769,Messier,24,0,0,0,Coop,Autres,1990,,Le Plateau-Mont-Royal,31,,C.h. Rubis bloc,24661800,-73.5638090123968,45.5341137678187,299816.322140577,5043801.72784157
64199,Saint-Denis,3,0,0,0,Coop,Autres,1992,,Le Plateau-Mont-Royal,34,,C.h. Saint-Denis,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
64201,Saint-Denis,3,0,0,0,Coop,Autres,1992,,Le Plateau-Mont-Royal,34,,C.h. Saint-Denis,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
64200,Saint-Denis,3,0,0,0,Coop,Autres,1992,,Le Plateau-Mont-Royal,34,,C.h. Saint-Denis,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
1805,Saint-Denis,3,0,0,0,Coop,Autres,1992,,Le Plateau-Mont-Royal,34,,C.h. Saint-Denis,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
64204,Jeanne-Mance,19,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,36,,C.h. Sainte-Familles,24661944,-73.5755935899593,45.5114679829763,298893.541642744,5041285.88097353
64619,Saint-Urbain,3,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. Saint-Urbain,24661942,-73.5791082787988,45.5138035023047,298619.179263047,5041545.69330826
64191,Saint-Urbain,4,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. Saint-Urbain,24661942,-73.5791082787988,45.5138035023047,298619.179263047,5041545.69330826
64190,Saint-Urbain,3,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. Saint-Urbain,24661942,-73.5791082787988,45.5138035023047,298619.179263047,5041545.69330826
64189,Saint-Urbain,4,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. Saint-Urbain,24661942,-73.5791082787988,45.5138035023047,298619.179263047,5041545.69330826
1818,Saint-Urbain,3,0,0,0,Coop,Autres,1980,,Le Plateau-Mont-Royal,35,,C.h. Saint-Urbain,24661942,-73.5791082787988,45.5138035023047,298619.179263047,5041545.69330826
1808,Hôtel-de-Ville,6,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. Tournesoleil,24661425,-73.5852131188164,45.5234419461143,298143.337698335,5042617.30920629
1807,Hôtel-de-Ville,6,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. Tournesoleil,24661425,-73.5852131188164,45.5234419461143,298143.337698335,5042617.30920629
1806,Hôtel-de-Ville,3,0,0,0,Coop,Autres,1982,,Le Plateau-Mont-Royal,34,,C.h. Tournesoleil,24661425,-73.5852131188164,45.5234419461143,298143.337698335,5042617.30920629
64648,Richmond,24,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,51,,C.h. Aquarium,24661113,-73.5720450436139,45.4913634082308,299168.801275756,5039051.3954769
61671,Centre,6,0,0,0,Coop,LAS,2004,,Le Sud-Ouest,47,,C.h. au Centre de la Pointe,24661252,-73.5607336014726,45.4860680963691,300052.483588794,5038462.19576043
64211,Centre,6,0,0,0,Coop,LAS,2004,,Le Sud-Ouest,47,,C.h. au Centre de la Pointe,24661252,-73.5607336014726,45.4860680963691,300052.483588794,5038462.19576043
64210,Centre,6,0,0,0,Coop,LAS,2004,,Le Sud-Ouest,47,,C.h. au Centre de la Pointe,24661252,-73.5607336014726,45.4860680963691,300052.483588794,5038462.19576043
1957,Richardson,20,0,0,0,Coop,Autres,1994,,Le Sud-Ouest,47,,C.h. au Cœur de Pointe-Saint-Charles,24661126,-73.5643759890569,45.4830563672907,299767.491756261,5038127.72357732
2090,Lionel-Groulx,3,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,51,,C.h. avenue Lionel-Groulx,24661117,-73.5776479399827,45.4839987363476,298730.075663461,5038233.36605176
64221,Lionel-Groulx,3,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,51,,C.h. avenue Lionel-Groulx,24661117,-73.5776479399827,45.4839987363476,298730.075663461,5038233.36605176
2082,Quesnel,6,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,51,,C.h. Ban Mittaphab,24661116,-73.5786112226729,45.485158038819,298654.899605617,5038362.27270689
64219,Quesnel,6,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,51,,C.h. Ban Mittaphab,24661116,-73.5786112226729,45.485158038819,298654.899605617,5038362.27270689
1945,Knox,12,0,0,0,Coop,Autres,1994,,Le Sud-Ouest,47,,C.h. Blue Moon de Pointe-Saint-Charles,24661130,-73.5642201951384,45.4772507085498,299779.155124829,5037482.53071057
1946,Hibernia,18,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,47,,C.h. Bois vert de Pointe-Saint-Charles,24661130,-73.5642201951384,45.4772507085498,299779.155124829,5037482.53071057
64230,Knox,11,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,47,,C.h. Bois vert de Pointe-Saint-Charles,24661130,-73.5642201951384,45.4772507085498,299779.155124829,5037482.53071057
1943,Coleraine,6,0,0,0,Coop,Autres,1986,,Le Sud-Ouest,47,,C.h. Bon vieux temps de Pointe-Saint-Charles,24661250,-73.5605375988453,45.4796815362489,300067.270312783,5037752.44513972
1947,Richardson,6,0,0,0,Coop,Autres,1988,,Le Sud-Ouest,47,,C.h. Bon vieux temps de Pointe-Saint-Charles,24661126,-73.5643759890569,45.4830563672907,299767.491756261,5038127.72357732
1950,Charlevoix,2,0,0,0,Coop,Autres,1984,,Le Sud-Ouest,47,,C.h. Bon vieux temps de Pointe-Saint-Charles,24661134,-73.5665208306264,45.4747837119473,299599.06056889,5037208.5197786
1949,Charlevoix,2,0,0,0,Coop,Autres,1984,,Le Sud-Ouest,47,,C.h. Bon vieux temps de Pointe-Saint-Charles,24661134,-73.5665208306264,45.4747837119473,299599.06056889,5037208.5197786
1948,Saint-Charles,3,0,0,0,Coop,Autres,1984,,Le Sud-Ouest,47,,C.h. Bon vieux temps de Pointe-Saint-Charles,24662128,-73.572412450118,45.4783326394694,299138.7789431,5037603.31017452
1952,Rozel,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661131,-73.5629873537033,45.476486212355,299875.474189972,5037397.49597643
1951,Mullins,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661251,-73.5592120931171,45.4828579716115,300171.156278062,5038105.36540528
64217,Rozel,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661131,-73.5629873537033,45.476486212355,299875.474189972,5037397.49597643
64214,Mullins,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661251,-73.5592120931171,45.4828579716115,300171.156278062,5038105.36540528
64213,Mullins,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661251,-73.5592120931171,45.4828579716115,300171.156278062,5038105.36540528
64212,Mullins,2,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bonne humeur de Pointe-Saint-Charles,24661251,-73.5592120931171,45.4828579716115,300171.156278062,5038105.36540528
1953,Grand Trunk,26,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,47,,C.h. Bordages de Pointe-Saint-Charles,24662127,-73.5699315261775,45.4766793831056,299332.578232538,5037419.41202309
1956,Augustin-Cantin,24,0,0,0,Coop,Autres,1991,,Le Sud-Ouest,47,,C.h. Claire de lune de Pointe-Saint-Charles,24661126,-73.5643759890569,45.4830563672907,299767.491756261,5038127.72357732
2047,Saint-Augustin,6,0,0,0,Coop,Autres,1988,,Le Sud-Ouest,50,,C.h. Colombe Sud-Ouest de Montréal,24662132,-73.5812635419864,45.478226822791,298446.786776019,5037592.21241563
2046,Saint-Augustin,3,0,0,0,Coop,Autres,1988,,Le Sud-Ouest,50,,C.h. Colombe Sud-Ouest de Montréal,24662131,-73.5789092081263,45.4778473271399,298630.80803883,5037549.85562763
2048,Saint-Augustin,6,0,0,0,Coop,Autres,1988,,Le Sud-Ouest,50,,C.h. Colombe Sud-Ouest de Montréal,24662132,-73.5812635419864,45.478226822791,298446.786776019,5037592.21241563
2083,Saint-Jacques,9,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,51,,C.h. de la Cour fleurie,24661116,-73.5786112226729,45.485158038819,298654.899605617,5038362.27270689
1998,Charlevoix,6,0,0,0,Coop,Autres,1983,,Le Sud-Ouest,47,,C.h. de la Paix de Pointe-Saint-Charles,24661131,-73.5629873537033,45.476486212355,299875.474189972,5037397.49597643
2003,Châteauguay,3,0,0,0,Coop,Autres,1979,,Le Sud-Ouest,47,,C.h. de la Petite maison de Pointe-Saint-Charles,24661128,-73.5650922112415,45.4800098740209,299711.227782074,5037789.211665
2002,Grand Trunk,3,0,0,0,Coop,Autres,1979,,Le Sud-Ouest,47,,C.h. de la Petite maison de Pointe-Saint-Charles,24661128,-73.5650922112415,45.4800098740209,299711.227782074,5037789.211665
2093,Lionel-Groulx,3,0,0,0,Coop,Autres,1978,,Le Sud-Ouest,51,,C.h. de la Petite-Bourgogne,24661117,-73.5776479399827,45.4839987363476,298730.075663461,5038233.36605176
64220,Lionel-Groulx,3,0,0,0,Coop,Autres,1978,,Le Sud-Ouest,51,,C.h. de la Petite-Bourgogne,24661117,-73.5776479399827,45.4839987363476,298730.075663461,5038233.36605176
2075,Sainte-Émilie,6,0,0,0,Coop,Autres,1981,,Le Sud-Ouest,50,,C.h. de la Petite-Bourgogne,24661055,-73.5808763868466,45.4760374522567,298476.809843039,5037348.87716349
1955,Charon,12,0,0,0,Coop,Autres,1980,,Le Sud-Ouest,47,,C.h. de la rue Charon,24661250,-73.5605375988453,45.4796815362489,300067.270312783,5037752.44513972
64228,Charon,8,0,0,0,Coop,Autres,1980,,Le Sud-Ouest,47,,C.h. de la rue Charon,24661250,-73.5605375988453,45.4796815362489,300067.270312783,5037752.44513972
64223,Rozel,12,0,0,0,Coop,Autres,1977,,Le Sud-Ouest,47,,C.h. de la rue Rozel de Pointe-Saint-Charles,24661133,-73.5636517331213,45.4741570755978,299823.326158242,5037138.70004891
2017,Rozel,6,0,0,0,Coop,Autres,1977,,Le Sud-Ouest,47,,C.h. de la rue Rozel de Pointe-Saint-Charles,24661133,-73.5636517331213,45.4741570755978,299823.326158242,5037138.70004891
2037,Brisset,3,0,0,0,Coop,Autres,1984,,Le Sud-Ouest,48,,C.h. de la Verdure,24661026,-73.5866166417579,45.4604766332768,298026.153677243,5035620.07395395
2036,Brisset,3,0,0,0,Coop,Autres,1984,,Le Sud-Ouest,48,,C.h. de la Verdure,24661026,-73.5866166417579,45.4604766332768,298026.153677243,5035620.07395395
1966,Charlevoix,7,0,0,0,Coop,Autres,1985,,Le Sud-Ouest,47,,C.h. de l'Espoir de Pointe-Saint-Charles,24661130,-73.5642201951384,45.4772507085498,299779.155124829,5037482.53071057
983,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
979,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
986,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
984,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
982,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
981,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
980,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
985,De Richelieu,6,0,0,0,Coop,PALL,1990,2009,Le Sud-Ouest,50,,C.h. de Richelieu de Montréal,24661060,-73.5882710477229,45.4804421617543,297899.207869483,5037838.98099074
64649,Saint-Jacques,36,0,0,0,Coop,Autres,1982,,Le Sud-Ouest,50,,C.h. de Tannerie de Montréal,24662133,-73.5824283156273,45.4796975953127,298355.892005633,5037755.75214366
2081,Saint-Jacques,26,0,0,0,Coop,Autres,1981,,Le Sud-Ouest,50,,C.h. de Tannerie de Montréal,24662133,-73.5824283156273,45.4796975953127,298355.892005633,5037755.75214366
2051,Delinelle,6,0,0,0,Coop,AL,1999,,Le Sud-Ouest,50,,C.h. Delinelle,24661054,-73.5849684333639,45.4711301808806,298156.3032052,5036803.86262203
2050,Delinelle,6,0,0,0,Coop,AL,1999,,Le Sud-Ouest,50,,C.h. Delinelle,24661054,-73.5849684333639,45.4711301808806,298156.3032052,5036803.86262203
1936,Soulanges,6,0,0,0,Coop,Autres,1978,,Le Sud-Ouest,47,,C.h. des 4 coins de Pointe-Saint-Charles,24661127,-73.5622402072147,45.4810250065349,299934.278836696,5037901.84674492
1937,Grand Trunk,1,0,0,0,Coop,Autres,1978,,Le Sud-Ouest,47,,C.h. des 4 coins de Pointe-Saint-Charles,24661127,-73.5622402072147,45.4810250065349,299934.278836696,5037901.84674492
1938,Congrégation,4,0,0,0,Coop,Autres,1978,,Le Sud-Ouest,47,,C.h. des 4 coins de Pointe-Saint-Charles,24661245,-73.5546074415284,45.4808694122868,300530.969941421,5037884.12170986
64771,Ottawa,182,0,0,0,Coop,AL,2015,,Le Sud-Ouest,51,,C.h. des bassins du havre,24663445,-73.5619200603054,45.4906176896725,299960.128317866,5038967.86378798
1968,Saint-Charles,6,0,0,0,Coop,Autres,1994,,Le Sud-Ouest,47,,C.h. des Étoiles de Pointe-Saint-Charles,24662129,-73.5690376459235,45.4796699726045,299402.749544262,5037751.69582879
1967,Le Ber,8,0,0,0,Coop,Autres,1994,,Le Sud-Ouest,47,,C.h. des Étoiles de Pointe-Saint-Charles,24661242,-73.5492908508497,45.4796130632433,300946.517860715,5037744.23488155
1969,Charon,8,0,0,0,Coop,Autres,1994,,Le Sud-Ouest,47,,C.h. des Étoiles de Pointe-Saint-Charles,24661244,-73.554629049677,45.4792206412798,300529.15612527,5037700.89486367
